EXAMPLE_year_quarter;EXAMPLE_price;EXAMPLE_floor_area_log;EXAMPLE_distance_nearest_trainstation_log;EXAMPLE_neighbourhood_code;EXAMPLE_dummy_large_city
2018Q4;196000;87;1,5;D;1
2018Q4;114000;118;1,8;E;0
2018Q4;135000;79;13,1;D;0
2018Q4;150000;285;21,2;B;0
2018Q4;116500;74;1,4;D;0
2018Q4;650000;1787;11,5;C;0
2019Q1;140000;152;0,8;B;0
2019Q1;450000;218;0,7;A;0
2019Q1;204000;121;1,2;D;0
2019Q1;338000;117;15;C;0
2019Q1;99500;110;2,9;A;0
2019Q1;130000;77;1,9;D;0
2019Q1;230000;75;2;D;0
2019Q1;207500;74;11,7;B;0
2019Q1;1450000;824;1;B;0
2019Q1;245000;111;2,7;E;0
2019Q1;650000;1108;3,6;C;0
2019Q1;143500;101;1,4;E;0
2019Q1;120000;93;3,1;C;0
2019Q1;325000;81;3,2;A;0
2019Q1;137500;96;5,6;B;0
2019Q1;128500;53;8,6;C;0
2019Q1;295000;129;1,6;B;0
2019Q1;202500;83;15,4;C;0
2019Q1;88750;49;1,9;C;0
2019Q1;160000;109;0,6;E;0
2019Q1;275000;191;9,7;D;0
2019Q1;225000;69;0,6;A;1
2019Q1;250000;219;2,1;B;0
2019Q1;365000;74;1,7;A;1
2019Q1;40000;76;1,7;D;0
2019Q1;402000;158;0,9;D;0
2019Q1;755000;1708;5,5;E;0
2019Q1;152500;99;2;D;0
2019Q1;114250;95;8,7;C;0
2019Q1;900000;253;4,7;A;0
2019Q1;164500;113;3,2;C;0
2019Q1;203000;59;1;A;0
2019Q1;785000;2004;13,1;D;0
2019Q1;127500;114;2,1;E;0
2019Q1;345000;339;1,9;A;0
2019Q1;1725000;350;0,5;A;0
2019Q1;131500;108;1,3;C;0
2019Q1;157000;81;2;D;0
2019Q1;72000;44;1,4;A;0
2019Q1;98000;130;1,3;C;0
2019Q1;810000;1385;1,5;C;0
2019Q1;188000;116;9,4;A;0
2019Q1;144000;69;8,4;C;0
2019Q1;455000;232;1,2;C;0
2019Q1;228000;116;4,2;D;0
2019Q1;1200000;4430;0,6;E;0
2019Q1;125000;162;2,2;E;0
2019Q1;650000;644;10,2;B;0
2019Q1;210000;245;3,6;C;0
2019Q1;125000;70;3,5;C;0
2019Q1;340000;80;2,3;E;0
2019Q1;68000;65;2,4;B;0
2019Q1;340000;516;2,2;D;0
2019Q1;605000;208;1,5;B;0
2019Q1;220000;131;3,7;A;0
2019Q1;183250;71;12,3;B;0
2019Q1;940000;1075;5,8;D;0
2019Q1;50500;91;10,5;C;0
2019Q1;70000;45;2,9;E;0
2019Q1;60000;74;4,4;E;0
2019Q1;170000;112;1,1;D;0
2019Q1;90000;57;40,8;D;0
2019Q1;243750;120;1,1;C;0
2019Q1;220000;70;3,9;C;0
2019Q1;40000;60;2,3;C;0
2019Q1;350000;180;3,5;C;0
2019Q1;475000;1136;3,1;C;0
2019Q1;236000;60;12,7;C;0
2019Q1;1500000;567;3;B;0
2019Q1;405000;101;1,7;A;1
2019Q1;850000;1346;3,1;C;0
2019Q1;165000;54;0,8;C;0
2019Q1;363000;393;2,2;C;0
2019Q1;1235000;988;5,9;D;0
2019Q1;180000;204;3,5;B;0
2019Q1;125000;260;7;D;0
2019Q1;680000;159;1,6;A;0
2019Q1;196000;147;20,9;E;0
2019Q1;145000;118;2,7;D;0
2019Q1;355000;150;0,8;A;0
2019Q1;264587;111;1,1;C;0
2019Q1;187000;71;3,2;B;0
2019Q1;450000;561;4,8;B;0
2019Q1;91000;116;0,6;E;0
2019Q1;190000;57;0,8;A;0
2019Q1;260000;211;0,8;B;0
2019Q1;95000;131;2,6;B;0
2019Q1;154000;92;3,8;D;0
2019Q1;472000;68;2,4;A;1
2019Q1;121250;90;10,2;D;0
2019Q1;660000;212;1,2;A;0
2019Q1;180000;105;1;C;0
2019Q1;301000;558;2,9;B;0
2019Q1;192638;105;0,8;D;0
2019Q1;380000;197;14,8;A;0
2019Q1;129000;109;3,5;E;0
2019Q1;237500;120;7,3;E;0
2019Q1;269000;172;10,6;C;0
2019Q1;150000;116;2,8;D;0
2019Q1;172000;49;2,1;C;0
2019Q1;185000;66;1,9;B;0
2019Q1;149000;142;0,6;E;0
2019Q1;350000;376;1,9;E;0
2019Q1;190000;87;3,7;C;0
2019Q1;245000;82;1,6;C;0
2019Q1;270000;96;2,5;A;0
2019Q1;625000;1041;14,2;B;0
2019Q1;129500;127;2,3;E;0
2019Q1;2280000;841;2,4;A;0
2019Q1;112500;67;2,2;E;0
2019Q1;425000;546;2,3;C;0
2019Q1;173500;104;10,8;E;0
2019Q1;210000;65;2,3;A;0
2019Q1;900000;216;5,8;B;0
2019Q1;615000;186;0,8;A;0
2019Q1;221000;90;1,1;D;0
2019Q1;457500;106;7,5;A;0
2019Q1;150000;92;2,9;C;0
2019Q1;490000;758;1,7;D;0
2019Q1;540000;1788;11,1;A;0
2019Q1;350000;95;0,8;B;0
2019Q1;93500;67;2;C;0
2019Q1;257500;125;7,8;B;0
2019Q1;368000;729;6,8;D;0
2019Q1;85000;71;1,4;E;0
2019Q1;850000;267;1,8;B;0
2019Q1;1950000;1091;17,1;B;0
2019Q1;132500;76;5,3;C;0
2019Q1;460000;77;1,8;A;1
2019Q1;104000;51;1,2;B;0
2019Q1;150000;164;2,4;B;0
2019Q1;170000;210;4,4;B;1
2019Q1;265000;78;2,5;B;0
2019Q1;122000;77;0,9;C;0
2019Q1;95000;94;1,6;E;0
2019Q1;150000;141;1,2;E;0
2019Q1;1970000;2416;2,3;C;0
2019Q1;181250;81;1,2;E;0
2019Q1;195000;120;14,7;D;0
2019Q1;180000;77;5,2;A;0
2019Q1;125000;121;2,9;B;0
2019Q1;78500;64;3,5;A;0
2019Q1;250000;171;15,4;D;0
2019Q1;145000;165;6,5;D;0
2019Q1;1625000;720;12,1;B;0
2019Q1;250000;162;6,9;B;0
2019Q1;242000;87;3,1;B;0
2019Q1;215000;62;1,5;B;0
2019Q1;160000;57;1,5;C;0
2019Q1;350000;528;3,5;C;0
2019Q2;147000;65;2,1;D;0
2019Q2;135000;135;5,1;B;0
2019Q2;195000;68;3,8;A;0
2019Q2;277500;238;1,2;B;0
2019Q2;760000;742;2;A;0
2019Q2;395000;54;0,8;A;1
2019Q2;470000;1223;2,5;C;0
2019Q2;260000;116;4,5;B;0
2019Q2;197500;64;1,9;B;0
2019Q2;140000;112;2;C;0
2019Q2;95000;153;1,1;B;0
2019Q2;210000;94;3,7;C;0
2019Q2;560000;189;2,4;A;0
2019Q2;126500;47;0,4;C;0
2019Q2;512500;167;4,4;A;1
2019Q2;121500;59;3,3;E;0
2019Q2;136000;96;1,2;C;0
2019Q2;375000;129;2,7;A;0
2019Q2;325000;51;17;C;0
2019Q2;310000;111;1,3;C;0
2019Q2;138000;80;1,2;E;0
2019Q2;316000;128;1,2;A;0
2019Q2;375000;180;13,3;B;0
2019Q2;158217;120;3,8;D;0
2019Q2;317000;127;8,2;B;0
2019Q2;65000;249;1,2;C;0
2019Q2;140000;40;5,1;A;0
2019Q2;187500;65;1,3;B;0
2019Q2;73000;76;3;C;0
2019Q2;198500;116;2,2;C;0
2019Q2;165000;103;1,3;D;0
2019Q2;737500;275;1,2;C;0
2019Q2;825000;160;0,5;A;1
2019Q2;195000;72;1,1;B;0
2019Q2;192500;107;2;E;0
2019Q2;72200;154;0,8;E;0
2019Q2;150000;171;3,5;C;0
2019Q2;150000;94;3,7;D;0
2019Q2;250000;72;0,8;C;0
2019Q2;125000;127;2,5;B;0
2019Q2;217500;65;3,7;C;0
2019Q2;240000;162;10,4;B;0
2019Q2;104000;191;23,6;C;0
2019Q2;120000;112;1,1;C;0
2019Q2;312000;136;4,2;A;0
2019Q2;250000;122;1;D;0
2019Q2;190000;172;5,7;C;0
2019Q2;107000;53;3,8;E;0
2019Q2;170000;215;4,3;C;0
2019Q2;650000;360;3,7;B;0
2019Q2;135000;168;4,1;C;0
2019Q2;265000;52;0,8;A;0
2019Q2;205000;84;0,9;D;0
2019Q2;129000;70;1,6;D;0
2019Q2;452500;244;2,9;E;0
2019Q2;485000;780;8,9;B;0
2019Q2;183000;265;2,5;B;0
2019Q2;1900000;3475;3,2;C;0
2019Q2;90000;57;3,7;B;0
2019Q2;144000;77;0,5;D;0
2019Q2;189200;159;0,9;C;0
2019Q2;150000;311;1,5;C;0
2019Q2;151250;92;3,5;B;0
2019Q2;330000;89;1,9;A;0
2019Q2;225000;135;15,5;E;0
2019Q2;190000;73;2,6;A;0
2019Q2;216000;132;4,4;A;0
2019Q2;159500;80;20,8;C;0
2019Q2;650000;870;2,7;C;0
2019Q2;230000;148;3,1;C;0
2019Q2;148750;87;3,7;B;0
2019Q2;175000;87;1,7;C;0
2019Q2;745000;1589;1,5;B;0
2019Q2;850000;1736;17,8;D;0
2019Q2;8100000;16133;1,9;D;0
2019Q2;198000;68;1,4;C;0
2019Q2;62500;64;3,6;C;0
2019Q2;435000;198;7,8;A;0
2019Q2;245000;131;4;D;0
2019Q2;227500;89;1;B;0
2019Q2;132000;57;2,2;E;0
2019Q2;120000;71;2,1;E;0
2019Q2;123750;115;15,4;D;0
2019Q2;77000;64;1,7;E;0
2019Q2;210000;90;1;B;0
2019Q2;340000;212;0,8;D;0
2019Q2;1200000;364;2,4;A;1
2019Q2;330000;325;2,3;C;0
2019Q2;195000;113;3,2;D;0
2019Q2;870000;1170;2,7;B;0
2019Q2;359000;153;10,6;C;0
2019Q2;139500;217;0,8;C;0
2019Q2;235000;599;1,2;E;0
2019Q2;95000;42;2,2;B;0
2019Q2;450000;178;0,8;C;0
2019Q2;950000;2679;10,9;D;0
2019Q2;330000;664;2,5;C;0
2019Q2;580000;732;4,6;B;0
2019Q2;215000;49;1,9;B;0
2019Q2;355000;149;23,5;D;0
2019Q2;205000;158;0,7;E;0
2019Q2;1975000;2397;0,5;D;0
2019Q2;130000;76;2,5;B;0
2019Q2;380000;265;3,7;C;0
2019Q2;91000;128;1,5;B;0
2019Q2;415000;118;5,5;A;0
2019Q2;128500;55;1,2;C;0
2019Q2;121500;146;1,4;C;0
2019Q2;225000;140;1,4;B;0
2019Q2;70000;55;13,1;D;0
2019Q2;122000;170;6,9;B;0
2019Q2;380000;139;3,1;B;0
2019Q2;60000;110;2,6;B;0
2019Q2;625000;830;3,6;E;0
2019Q2;575000;221;1,4;A;1
2019Q2;275000;339;5,6;E;0
2019Q2;450000;54;1,6;A;1
2019Q2;86000;56;3,4;E;0
2019Q2;480000;281;5;B;0
2019Q2;227500;99;2,6;C;0
2019Q2;143000;126;3,3;B;0
2019Q2;1850000;4170;4,6;D;0
2019Q2;307500;144;0,7;B;0
2019Q2;205000;85;1,9;D;0
2019Q2;117500;87;37,5;E;0
2019Q2;160000;74;2,1;E;0
2019Q2;135000;120;28,1;E;0
2019Q2;152500;74;2;D;0
2019Q2;245000;130;2,2;C;0
2019Q2;190000;147;15,7;D;0
2019Q2;350000;125;1,7;B;0
2019Q2;177000;64;1,3;A;0
2019Q2;1100000;430;1;A;0
2019Q2;185000;56;1,6;C;0
2019Q2;270000;173;6,1;D;1
2019Q2;235000;141;15,8;C;0
2019Q2;130000;88;1,3;E;0
2019Q2;139000;80;3;C;0
2019Q2;157000;91;3,8;E;0
2019Q2;325000;294;1,9;E;0
2019Q2;192000;191;2,6;E;0
2019Q2;336000;105;1,3;A;0
2019Q2;150000;390;2;C;0
2019Q2;85000;101;21,4;E;0
2019Q2;1400000;3023;1;C;0
2019Q2;875000;208;1,5;A;0
2019Q2;162500;113;1,8;E;0
2019Q2;310000;302;1,2;A;0
2019Q2;105000;393;2,3;C;0
2019Q2;240000;117;1,9;A;0
2019Q3;550000;900;3,6;A;0
2019Q3;138875;113;18,5;D;0
2019Q3;150000;116;1,4;C;0
2019Q3;680000;690;5,4;C;0
2019Q3;650000;189;0,6;A;0
2019Q3;167500;173;2,6;B;0
2019Q3;240000;77;1;C;0
2019Q3;250000;206;3,5;C;0
2019Q3;2950000;1264;7,8;B;0
2019Q3;485000;163;7,7;D;0
2019Q3;325000;95;1,5;C;0
2019Q3;263500;372;14,6;E;0
2019Q3;69717;214;3,1;B;0
2019Q3;225000;86;0,8;C;0
2019Q3;295000;125;0,8;A;0
2019Q3;181000;70;2,7;D;0
2019Q3;150000;78;1,6;D;0
2019Q3;1200000;149;2,8;A;1
2019Q3;190000;88;3,7;B;0
2019Q3;132900;107;12,9;D;0
2019Q3;173000;75;0,3;E;0
2019Q3;895000;209;8,7;A;0
2019Q3;450000;98;12,1;B;0
2019Q3;433000;200;2,2;D;0
2019Q3;45000;69;12;B;0
2019Q3;83000;53;2,9;E;0
2019Q3;129000;91;2,1;D;0
2019Q3;1650000;1557;1,2;B;0
2019Q3;85000;50;11,2;B;0
2019Q3;2550000;2141;1,3;C;0
2019Q3;425000;104;0,8;A;0
2019Q3;130000;61;1,2;E;0
2019Q3;150000;134;0,8;A;0
2019Q3;199000;120;3,4;D;0
2019Q3;169500;104;10,8;E;0
2019Q3;510000;144;11,4;A;0
2019Q3;670000;897;0,8;B;0
2019Q3;102500;88;4,8;C;0
2019Q3;350000;682;2,5;B;0
2019Q3;220000;100;0,9;B;0
2019Q3;150000;156;4,1;B;0
2019Q3;630000;167;10,5;D;0
2019Q3;360000;76;2,4;A;1
2019Q3;175000;74;12,8;D;0
2019Q3;145000;94;13,5;E;0
2019Q3;312500;149;0,6;C;0
2019Q3;160000;164;7,4;E;0
2019Q3;471000;715;3,5;B;0
2019Q3;107500;157;3,2;B;0
2019Q3;109000;105;2,2;C;0
2019Q3;153750;108;2,4;B;0
2019Q3;115000;70;9,1;D;0
2019Q3;460000;180;2;C;0
2019Q3;550000;1258;8,2;D;0
2019Q3;195000;115;0,9;E;0
2019Q3;215500;70;0,7;B;0
2019Q3;175000;182;2,6;B;0
2019Q3;185000;287;1,5;B;0
2019Q3;310000;111;3,4;B;0
2019Q3;335000;99;0,8;B;0
2019Q3;317500;513;1,1;E;0
2019Q3;360000;310;7,8;C;0
2019Q3;115000;88;1,7;D;0
2019Q3;452500;1325;1;B;0
2019Q3;220000;103;0,8;D;0
2019Q3;168000;109;1,4;D;0
2019Q3;1800000;380;2,3;A;1
2019Q3;138000;61;2,5;E;0
2019Q3;3500000;6921;3,1;B;0
2019Q3;750000;199;56,7;B;0
2019Q3;126500;74;4,9;D;0
2019Q3;1265000;1110;1;C;0
2019Q3;195000;550;6;C;0
2019Q3;175000;83;0,8;B;0
2019Q3;114500;83;28,1;E;0
2019Q3;355000;141;2;B;0
2019Q3;131250;90;2,1;D;0
2019Q3;650000;168;10;A;0
2019Q3;250000;612;9,5;E;0
2019Q3;114250;77;4,1;E;0
2019Q3;122500;52;4,4;E;0
2019Q3;1125000;503;1;E;0
2019Q3;238497;134;3,9;C;0
2019Q3;725000;205;1,7;A;0
2019Q3;325000;97;7,4;C;0
2019Q3;225000;97;1,9;C;0
2019Q3;195000;79;2,8;A;0
2019Q3;120000;350;10,9;D;0
2019Q3;205000;71;1,4;E;0
2019Q3;325000;151;5,7;A;0
2019Q3;112000;71;1,6;D;0
2019Q3;192500;228;1,7;D;0
2019Q3;1500000;340;1;A;1
2019Q3;210000;69;2,5;C;1
2019Q3;655000;1492;7,3;D;0
2019Q3;218500;238;0,6;B;0
2019Q3;140000;198;3,7;C;0
2019Q3;130000;84;1,7;B;0
2019Q3;405000;153;4,4;E;0
2019Q3;149000;131;1,8;B;0
2019Q3;155000;88;4,3;D;0
2019Q3;134000;68;1;E;0
2019Q3;515000;1388;7,8;C;0
2019Q3;157500;77;2,3;E;0
2019Q3;675000;164;9,2;B;0
2019Q3;151000;125;1,9;E;0
2019Q3;530000;1014;13;C;0
2019Q3;357000;416;2,2;C;0
2019Q3;270000;759;19,4;E;0
2019Q3;224000;117;1,4;C;0
2019Q3;530000;221;5,5;A;0
2019Q3;508000;140;2,5;A;0
2019Q3;150000;64;3;B;0
2019Q3;1350000;1527;5,5;A;0
2019Q3;156000;77;3;D;0
2019Q3;405000;796;0,5;C;0
2019Q3;267000;81;0,7;B;0
2019Q3;135000;135;7,1;B;0
2019Q3;2425000;309;2,6;A;1
2019Q3;570000;458;1,7;E;0
2019Q3;178000;127;3,7;D;0
2019Q3;140000;67;3,7;C;0
2019Q3;1550000;228;1,6;A;1
2019Q3;80000;80;1,7;D;0
2019Q3;185000;63;0,3;E;0
2019Q3;1450000;440;2,1;D;0
2019Q3;3850000;300;2,8;A;1
2019Q3;305000;100;1,1;A;0
2019Q3;227000;268;1;E;0
2019Q3;110000;200;24,1;D;0
2019Q3;650000;75;2,3;A;1
2019Q3;235000;231;1,8;B;0
2019Q3;235000;123;10,9;C;0
2019Q3;275000;115;6,9;C;0
2019Q3;347500;191;1,9;B;0
2019Q3;135000;64;2;E;0
2019Q3;123750;87;2,2;D;0
2019Q3;415000;428;9,1;D;0
2019Q3;95000;140;12,9;C;0
2019Q3;250000;121;15,7;C;0
2019Q3;465000;110;5,4;A;1
2019Q3;150000;96;0,9;D;0
2019Q3;218000;129;3,4;D;0
2019Q3;1025000;1691;4,4;D;0
2019Q3;196000;77;1;C;0
2019Q3;225000;352;3,8;D;0
2019Q3;245000;78;2,5;D;0
2019Q3;145000;63;4,3;B;0
2019Q3;183250;100;3,2;B;0
2019Q3;250000;55;0,7;D;0
2019Q4;240000;95;10,5;A;0
2019Q4;51000;45;3,7;B;0
2019Q4;92500;96;4,1;A;0
2019Q4;135000;65;0,6;C;0
2019Q4;242000;119;3,6;C;0
2019Q4;369000;200;4,2;B;0
2019Q4;2775000;3705;2,3;D;0
2019Q4;375000;154;3,8;C;0
2019Q4;220000;101;1,8;D;0
2019Q4;112500;125;9,3;B;0
2019Q4;635000;660;11;B;0
2019Q4;210800;99;14,8;B;0
2019Q4;194000;84;2,9;C;0
2019Q4;315000;156;1,5;E;0
2019Q4;129000;56;1,7;C;0
2019Q4;177500;184;12,9;E;0
2019Q4;68000;58;13,1;A;0
2019Q4;390000;131;2;C;0
2019Q4;237000;80;4,6;B;0
2019Q4;225000;120;5,8;B;0
2019Q4;565000;168;19,4;B;0
2019Q4;6400000;2617;3,8;B;1
2019Q4;196000;371;2;B;0
2019Q4;1325000;1632;5,2;C;0
2019Q4;575000;103;1;A;0
2019Q4;160000;283;0,9;A;0
2019Q4;130000;80;2,4;D;0
2019Q4;175000;68;1,7;D;0
2019Q4;102500;66;1,3;C;0
2019Q4;575000;403;19,5;C;0
2019Q4;530000;949;2;C;0
2019Q4;147500;78;3;D;0
2019Q4;442500;152;13,1;A;0
2019Q4;747500;445;1,1;B;0
2019Q4;150000;45;1,4;A;0
2019Q4;130000;102;0,7;E;0
2019Q4;295000;131;4;D;0
2019Q4;475000;390;5,7;B;0
2019Q4;169000;101;13;D;0
2019Q4;965000;298;3,8;D;0
2019Q4;163400;113;12,9;E;0
2019Q4;255000;170;2;E;0
2019Q4;158000;61;4,2;A;0
2019Q4;138000;50;0,6;D;0
2019Q4;450000;100;27,2;A;0
2019Q4;92500;309;5,5;D;0
2019Q4;180000;87;14,4;C;0
2019Q4;131000;108;1;B;0
2019Q4;350000;270;2,5;C;0
2019Q4;220000;81;5,5;A;0
2019Q4;2250000;2250;0,6;D;0
2019Q4;275000;94;1,1;C;0
2019Q4;285000;114;3,7;B;0
2019Q4;950000;397;2,2;A;1
2019Q4;155000;81;1,4;D;0
2019Q4;150000;205;47,4;E;0
2019Q4;235000;66;2;A;0
2019Q4;350000;874;11,9;E;0
2019Q4;475000;175;2,4;B;0
2019Q4;222500;114;2;E;0
2019Q4;225000;84;1,1;B;0
2019Q4;450000;318;6,9;C;0
2019Q4;211000;107;5,8;B;0
2019Q4;95000;38;1,6;D;0
2019Q4;660000;318;15,3;D;0
2019Q4;475000;74;2,6;A;1
2019Q4;465000;60;0,6;A;1
2019Q4;330000;110;12,3;A;0
2019Q4;380000;152;1,1;C;1
2019Q4;2250000;702;0,7;C;0
2019Q4;60000;64;49,9;B;0
2019Q4;290000;108;1,3;C;0
2019Q4;380000;217;18,2;C;0
2019Q4;355000;206;0,9;C;0
2019Q4;230000;100;2,1;C;0
2019Q4;177500;75;1,5;D;0
2019Q4;207500;110;6,7;A;0
2019Q4;305000;372;4,7;B;0
2019Q4;2840000;820;0,9;A;0
2019Q4;170000;376;4,9;E;0
2019Q4;390000;111;4,9;A;0
2019Q4;1070000;366;1,2;A;0
2019Q4;151000;113;1,3;E;0
2019Q4;122500;61;0,8;A;0
2019Q4;340000;78;0,6;A;0
2019Q4;580000;837;3,4;B;0
2019Q4;365000;147;1,2;B;0
2019Q4;375000;100;2,1;A;0
2019Q4;137500;171;2,5;C;0
2019Q4;550000;375;0,6;D;0
2019Q4;2900000;2517;3,1;B;0
2019Q4;157500;128;0,7;C;0
2019Q4;360000;124;0,9;C;0
2019Q4;210000;282;10,3;B;0
2019Q4;650000;1892;3,1;B;0
2019Q4;125000;42;9,2;A;0
2019Q4;185000;151;15,9;E;0
2019Q4;160000;116;18,8;A;0
2019Q4;136250;103;5,1;D;0
2019Q4;295000;139;11,1;B;0
2019Q4;260000;200;9;E;0
2019Q4;2550000;1852;1;C;0
2019Q4;190800;126;7,2;C;0
2019Q4;250500;119;0,7;B;0
2019Q4;25000;57;47,1;C;0
2019Q4;1100000;285;4,7;A;0
2019Q4;210000;130;10,8;D;0
2019Q4;56000;66;0,8;E;0
2019Q4;295000;267;12,1;C;0
2019Q4;1100000;154;4,9;A;0
2019Q4;190000;78;4,1;B;0
2019Q4;107500;217;6,9;B;0
2019Q4;180000;125;1,2;B;0
2019Q4;262500;296;0,2;E;0
2019Q4;370000;277;16,3;B;0
2019Q4;3530000;1300;8,8;A;0
2019Q4;155000;113;3;E;0
2019Q4;175000;54;1;B;0
2019Q4;143000;86;3,2;D;0
2019Q4;130000;183;0,8;C;0
2019Q4;1850000;6099;21,9;D;0
2019Q4;65000;87;1,2;B;0
2019Q4;317500;83;1,5;A;0
2019Q4;325000;178;9;D;0
2019Q4;320000;602;4,3;B;0
2019Q4;180000;141;3,6;A;0
2019Q4;275000;89;7,1;D;0
2019Q4;273000;110;1;C;0
2019Q4;191000;101;7,4;B;0
2019Q4;407500;138;0,9;B;0
2019Q4;540000;265;0,9;D;0
2019Q4;160000;260;23,6;C;0
2019Q4;220000;65;2,3;D;1
2019Q4;895000;268;6,3;A;0
2019Q4;425000;151;35,8;C;0
2019Q4;170000;154;6,7;D;0
2019Q4;270000;168;3,1;A;0
2019Q4;115000;81;4,1;A;0
2019Q4;330000;122;6,1;B;0
2019Q4;235000;85;5,7;B;0
2019Q4;297000;493;3,1;D;0
2019Q4;390000;289;3,1;B;0
2019Q4;180000;169;0,5;E;0
2019Q4;187500;212;2;A;1
2019Q4;236000;99;1,2;B;0
2019Q4;650000;208;0,7;B;0
2019Q4;117500;75;6,3;C;0
2019Q4;93000;67;4;C;0
2019Q4;480000;439;2,5;A;0
2019Q4;225000;100;1,1;C;0
2020Q1;186000;60;0,8;C;0
2020Q1;220000;131;2,4;D;0
2020Q1;225000;162;9,5;B;0
2020Q1;270000;116;3,6;A;0
2020Q1;460000;227;4,5;B;0
2020Q1;83500;113;3,6;E;0
2020Q1;407500;250;5,2;D;0
2020Q1;270000;145;3,5;C;0
2020Q1;157500;44;2,1;B;0
2020Q1;150000;200;1,3;C;0
2020Q1;250000;97;2,6;D;0
2020Q1;240500;112;1,4;D;0
2020Q1;149000;197;3,8;B;0
2020Q1;115000;61;3,7;B;0
2020Q1;315000;131;2,6;B;0
2020Q1;550000;78;5,8;A;0
2020Q1;495000;140;1,8;A;0
2020Q1;272500;40;0,7;A;1
2020Q1;230000;69;1,6;C;0
2020Q1;360000;180;13,3;B;0
2020Q1;80000;213;0,9;E;0
2020Q1;390000;253;1,7;B;0
2020Q1;590000;199;4,1;A;0
2020Q1;70000;69;2;E;0
2020Q1;1950000;3027;4,7;C;0
2020Q1;270000;83;1,1;A;0
2020Q1;215000;156;4,3;B;0
2020Q1;217500;109;9,6;B;0
2020Q1;350000;212;3,8;B;0
2020Q1;230000;58;11,3;B;0
2020Q1;120000;170;6,9;B;0
2020Q1;380000;137;2,4;D;0
2020Q1;201000;97;2,1;C;0
2020Q1;114500;81;4,1;A;0
2020Q1;255000;326;1,5;D;0
2020Q1;375000;108;1;B;0
2020Q1;290000;360;4,2;C;0
2020Q1;272000;107;4;C;0
2020Q1;198000;85;0,8;C;0
2020Q1;180000;400;2,5;C;0
2020Q1;350000;224;3,3;B;0
2020Q1;1700000;1606;5,5;A;0
2020Q1;179000;89;19,7;C;0
2020Q1;170000;79;2,4;C;0
2020Q1;475000;656;2,1;D;0
2020Q1;242500;254;3,7;C;0
2020Q1;350000;146;2,9;E;0
2020Q1;1550000;185;6,7;A;0
2020Q1;820000;113;1,8;A;1
2020Q1;127500;65;2;E;0
2020Q1;402500;304;6;B;0
2020Q1;1350000;371;58;D;0
2020Q1;278500;116;1,2;D;0
2020Q1;245000;101;3,1;D;0
2020Q1;170000;36;3,9;A;0
2020Q1;110000;54;1,6;E;0
2020Q1;675000;154;1,1;B;0
2020Q1;550000;181;2,7;C;0
2020Q1;132500;107;6,1;E;0
2020Q1;135000;53;3,8;E;0
2020Q1;285000;170;5,5;A;0
2020Q1;98500;250;10,8;D;0
2020Q1;205000;80;3;D;0
2020Q1;240000;205;0,8;B;0
2020Q1;380000;94;1;D;0
2020Q1;70000;97;4,1;A;0
2020Q1;360000;182;1;B;0
2020Q1;286000;113;6,9;B;0
2020Q1;362500;78;0,7;A;0
2020Q1;350000;101;2,6;A;1
2020Q1;575000;625;1,5;D;0
2020Q1;770000;485;1,1;C;0
2020Q1;160000;128;2,4;E;0
2020Q1;252500;741;15,7;B;0
2020Q1;158750;106;2,1;C;0
2020Q1;355000;170;1,4;C;0
2020Q1;270000;108;1,1;C;0
2020Q1;380000;61;3,5;A;1
2020Q1;737500;314;2,1;A;0
2020Q1;271000;126;5,9;D;0
2020Q1;170000;85;0,6;D;0
2020Q1;143000;130;3,3;E;0
2020Q1;1150000;2128;16,9;D;0
2020Q1;390000;226;3,7;D;0
2020Q1;230000;112;18,1;C;0
2020Q1;163000;60;4,8;C;0
2020Q1;650000;161;2,7;A;0
2020Q1;230000;67;1,8;B;0
2020Q1;145000;85;1,5;A;0
2020Q1;137000;82;18,8;A;0
2020Q1;575000;1172;0,7;D;0
2020Q1;1775000;1381;40,1;C;0
2020Q1;250000;260;19,4;B;0
2020Q1;1450000;212;1,2;A;1
2020Q1;211000;96;0,7;D;0
2020Q1;232500;109;1,9;D;0
2020Q1;885000;258;4,7;A;0
2020Q1;204000;110;26,7;B;0
2020Q1;270000;177;5,2;A;0
2020Q1;2150000;1374;10,8;A;0
2020Q1;715000;927;8,7;C;0
2020Q1;325000;98;1,8;B;0
2020Q1;1625000;2333;1,3;C;0
2020Q1;445000;74;0,9;C;0
2020Q1;150000;67;4,4;E;0
2020Q1;1125000;215;4,3;A;0
2020Q1;187500;210;1,2;B;0
2020Q1;151250;141;1,8;D;0
2020Q1;183500;99;1,8;D;0
2020Q1;925000;182;1,8;A;1
2020Q1;162500;372;2,7;E;0
2020Q1;650000;425;4,7;C;0
2020Q1;430000;439;0,9;D;0
2020Q1;467500;133;6,4;B;0
2020Q1;1525000;952;1,1;B;0
2020Q1;450000;97;13,1;A;0
2020Q1;135000;552;1,7;C;0
2020Q1;175000;111;1,6;C;0
2020Q1;85500;50;1,6;D;0
2020Q1;195000;92;1,4;D;0
2020Q1;180000;83;0,9;E;0
2020Q1;60000;61;0,9;A;0
2020Q1;795000;588;58;B;0
2020Q1;160000;75;4,9;E;0
2020Q1;80000;104;27,7;E;0
2020Q1;317500;541;2,6;D;0
2020Q1;455000;716;1,8;C;0
